"Dataset","Site","River","Year","Month","Julian_Day","Temperature","Conductivity","Larval_Length","Membrane_Ave","Membrane_SD","Membrane_CV","Yolk_to_Membrane_Ratio","Yolk_Ave","Yolk_SD","Yolk_CV","Egg_Stage","Compact_Diffuse","Pigment","Sticky_Debris","Deflated","Genus","Common_Name","Family_ACGC","Genus_ACGC","Common_Name_ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.88382,0.36274,0.07427,0.41988,2.05062,0.11712,0.05711,"1","C","N","N","Y","Hypophthalmichthys","Bighead Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.0067,0.06194,0.01546,0.46555,1.8653,0.25501,0.13671,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.82436,0.17477,0.0457,0.41183,1.575,0.18472,0.11728,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.8449,0.45179,0.1175,0.38293,1.47234,0.05938,0.04033,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.90297,0.13197,0.03381,0.44414,1.73346,0.10118,0.05837,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.95336,0.04395,0.01112,0.35982,1.42248,0.0577,0.04056,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.21375,0.27849,0.06609,0.3765,1.58649,0.08816,0.05557,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.02631,0.10514,0.02611,0.40877,1.64584,0.15167,0.09215,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.54286,0.87811,0.24785,0.54773,1.94053,0.3327,0.17145,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.85569,0.40155,0.10414,0.44642,1.72127,0.16574,0.09629,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.84145,0.33583,0.06936,0.34656,1.67785,0.03449,0.02055,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.42021,0.17369,0.05078,0.46445,1.58852,0.13582,0.0855,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,2.47765,0.42958,0.17338,0.72251,1.79014,0.08573,0.04789,"6","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.72864,0.56394,0.15124,0.46133,1.72014,0.04907,0.02853,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.17294,0.19429,0.06123,0.4697,1.49033,0.08812,0.05913,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.57367,0.31757,0.08886,0.48889,1.74715,0.1112,0.06364,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.28402,0.43698,0.13306,0.438,1.43839,0.05726,0.03981,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.93288,0.107,0.02721,0.42881,1.68646,0.06732,0.03992,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.6235,0.26649,0.05764,0.39563,1.82919,0.12888,0.07045,"1","C","N","N","Y","Hypophthalmichthys","Bighead Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.96898,0.05041,0.0127,0.3811,1.51258,0.09147,0.06047,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.96857,0.40918,0.1031,0.41545,1.64874,0.09401,0.05702,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.66837,0.68242,0.18603,0.45386,1.66494,0.0725,0.04355,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,2.38904,0.1724,0.07216,0.56161,1.34171,0.12625,0.0941,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.0409,0.34593,0.11376,0.52827,1.6064,0.16841,0.10484,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.69364,0.22449,0.06078,0.40978,1.51357,0.12334,0.08149,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.79731,0.02345,0.00618,0.48164,1.82893,0.36151,0.19766,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.94364,0.01289,0.00327,0.45671,1.8011,0.24882,0.13815,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.97232,0.09366,0.02358,0.40869,1.62343,0.09421,0.05803,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.07667,0.2024,0.04965,0.39299,1.60211,0.16303,0.10176,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.86732,0.1355,0.03504,0.34792,1.34551,0.03201,0.02379,"6","C","N","N","N","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.89911,0.19086,0.04895,0.41475,1.61717,0.11311,0.06994,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.559,0.14799,0.04158,0.50653,1.80273,0.17563,0.09742,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.08216,0.73197,0.17931,0.3911,1.59652,0.02637,0.01652,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.34161,0.09042,0.02083,0.41073,1.78321,0.07736,0.04338,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.88655,0.44587,0.11472,0.38778,1.50711,0.13536,0.08981,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.34408,0.28593,0.0855,0.44054,1.47319,0.14906,0.10119,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.0719,0.24022,0.05899,0.45394,1.84842,0.37283,0.2017,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.02692,0.21986,0.0546,0.41462,1.66964,0.14205,0.08508,"6","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.31572,0.21053,0.04878,0.40134,1.73205,0.05368,0.03099,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,1.89569,0.04247,0.0224,1,1.89569,0.04247,0.0224,"D","D","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.60227,0.21714,0.06028,0.46844,1.68746,0.09126,0.05408,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.3219,0.14598,0.03378,0.39981,1.72793,0.12092,0.06998,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.88622,0.06591,0.01696,0.39885,1.55,0.11475,0.07403,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.98181,0.13609,0.03418,0.48758,1.94146,0.02034,0.01048,"1","C","N","N","N","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.47211,0.12177,0.02723,0.37446,1.67464,0.23833,0.14232,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.45387,0.25563,0.0574,0.33857,1.50795,0.06201,0.04113,"1","C","N","N","N","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.11631,0.48888,0.11877,0.5204,2.14211,0.20096,0.09381,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.70775,0.13325,0.0283,0.37734,1.77644,0.12766,0.07186,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.43137,0.22444,0.05065,0.39411,1.74643,0.09511,0.05446,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.89477,0.21124,0.05424,0.45488,1.77164,0.05859,0.03307,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.33908,0.06468,0.01491,0.42546,1.84608,0.07493,0.04059,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.76814,0.39587,0.10506,0.40992,1.54465,0.01452,0.0094,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,2.99234,0.31792,0.10624,0.51769,1.54909,0.09992,0.06451,"3","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.63867,0.10955,0.03011,0.45554,1.65755,0.05366,0.03237,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.15845,0.12516,0.03963,0.52081,1.64494,0.08523,0.05181,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.71181,0.44279,0.11929,0.51223,1.9013,0.05476,0.0288,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.94131,0.13582,0.02749,0.39922,1.97269,0.06722,0.03408,"3","C","N","N","N","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.07316,0.18364,0.05976,0.56702,1.74255,0.18637,0.10695,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.69435,0.08007,0.02167,0.4424,1.63437,0.07532,0.04608,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.84568,0.47713,0.12407,0.47626,1.83153,0.10649,0.05814,"3","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,2.62431,0.0217,0.00827,0.50311,1.32032,0.06219,0.04711,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.49426,0.40723,0.11654,0.48098,1.68069,0.06396,0.03806,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,2.83188,0.28461,0.1005,0.67559,1.91319,0.1624,0.08489,"3","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,3.81476,0.11269,0.02954,0.44157,1.6845,0.16283,0.09666,"1","C","N","N","N","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.21003,0.11331,0.02691,0.41492,1.74682,0.08296,0.04749,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,4.65744,0.23847,0.0512,0.3477,1.61938,0.12459,0.07694,"3","C","N","N","N","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","MTH","SKK",2016,5,151,22,380,0,2.48426,0.30376,0.12227,0.65669,1.6314,0.16804,0.103,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","UPS","UMR",2016,5,151,24.8,446,0,1.37107,0.18909,0.13792,0.74958,1.02773,0.07283,0.07087,"1","C","N","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"validation","UPS","UMR",2016,5,151,24.8,446,1.722074,1.51207,0.12358,0.08173,0.68708,1.03891,0.10819,0.10414,"6","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNI","UMR",2016,5,151,23.8,484,0,4.21682,0.05913,0.01402,0.30325,1.27874,0.09854,0.07706,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNI","UMR",2016,5,151,23.8,484,0,1.84238,0.04448,0.02414,0.79558,1.46576,0.02664,0.01817,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNI","UMR",2016,5,151,23.8,484,4.973173,4.14405,0.13115,0.03165,0.26656,1.10462,0.3821,0.34591,"8","C","N","N","N","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNR","UMR",2016,5,150,24.5,422,2.31343,1.69133,0.02642,0.01562,0.67679,1.14467,0.0684,0.05976,"7","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNS","UMR",2016,5,151,24.6,442,0,1.74128,0.08342,0.04791,0.89726,1.56238,0.09433,0.06037,"1","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.94399,0.39781,0.10087,0.42935,1.69337,0.16695,0.09859,"1","C","N","N","N","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,2.54857,0.37976,0.14901,0.58173,1.48257,0.13051,0.08803,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.52267,0.39317,0.11161,0.44978,1.58443,0.06827,0.04309,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.66226,0.26316,0.07186,0.4559,1.66962,0.1954,0.11703,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.86984,0.31386,0.0811,0.46493,1.7992,0.10402,0.05782,"3","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.90205,0.69759,0.17878,0.45879,1.79022,0.13252,0.07403,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.67039,0.45567,0.12415,0.47181,1.73172,0.2148,0.12404,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.33817,0.35565,0.10654,0.48984,1.63517,0.13342,0.0816,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.25405,0.80064,0.24604,0.56937,1.85276,0.07668,0.04138,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,4.0203,0.5464,0.13591,0.49474,1.98899,0.1608,0.08084,"1","C","N","N","Y","Hypophthalmichthys","Bighead Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.85183,0.13653,0.03544,0.43473,1.6745,0.05187,0.03097,"1","C","N","N","N","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,4.02067,0.07181,0.01786,0.46176,1.85659,0.22089,0.11897,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,4.14074,0.21394,0.05167,0.45287,1.8752,0.06908,0.03684,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.52177,0.11283,0.03204,0.51974,1.83039,0.10273,0.05612,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.77821,0.34844,0.09222,0.43458,1.64194,0.09111,0.05549,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.63945,0.31022,0.08524,0.43834,1.59533,0.09887,0.06197,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.74019,0.09938,0.02657,0.45848,1.71479,0.14335,0.08359,"1","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,4.40549,0.33782,0.07668,0.42181,1.85826,0.06284,0.03382,"3","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,3.092721,3.90548,0.3887,0.09953,0.37052,1.44706,0.18362,0.12689,"8","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.34293,0.37735,0.11288,0.53166,1.77729,0.07467,0.04202,"1","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.1821,0.14982,0.04708,0.5342,1.69988,0.11833,0.06961,"1","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.73956,0.53375,0.14273,0.50377,1.88389,0.16383,0.08696,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,4.05819,0.16535,0.04074,0.44797,1.81795,0.06622,0.03643,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,2.62563,0.15304,0.05829,0.53369,1.40128,0.11315,0.08075,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,2.82341,0.21832,0.07733,0.54389,1.53561,0.15457,0.10066,"1","C","N","N","Y","Hypophthalmichthys","Bighead Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.96205,0.10553,0.02663,0.44583,1.76638,0.07562,0.04281,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,4.35553,0.07907,0.01815,0.40501,1.76404,0.1076,0.06099,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,3.88073,0.10786,0.02779,0.51416,1.99533,0.04337,0.02173,"1","C","N","N","N","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"validation","DNS","UMR",2016,5,151,24.6,442,0,4.08229,0.34247,0.08389,0.44015,1.79681,0.04496,0.02502,"1","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"validation","DNW","UMR",2016,5,150,24.4,446,0,2.25311,0.06665,0.02958,0.44168,0.99515,0.04621,0.04644,"1","C","N","N","N","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"validation","P15","UMR",2016,5,150,24.6,421,2.169934,1.09414,0.13235,0.12096,1,1.09414,0.13235,0.12096,"D","D","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","P17","UMR",2016,5,150,24.4,429,0,1.79896,0.05194,0.02887,0.79898,1.43734,0.04168,0.029,"3","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","P17","UMR",2016,5,150,24.4,429,0,1.68402,0.05247,0.03116,0.82726,1.39312,0.11241,0.08069,"1","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","P17","UMR",2016,5,150,24.4,429,2.291402,1.62918,0.02588,0.01588,0.84362,1.37441,0.13591,0.09889,"7","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPI","UMR",2016,5,151,23.9,445,0,3.61526,0.07704,0.02131,0.4248,1.53575,0.10119,0.06589,"1","C","N","N","N","Macrhybopsis","Speckled Chub","Cyprinidae","Macrhybopsis","Speckled Chub"
"validation","UPI","UMR",2016,5,151,23.9,445,0,4.08634,0.20832,0.05098,0.32211,1.31626,0.02079,0.0158,"1","C","N","N","Y","Macrhybopsis","Speckled Chub","Cyprinidae","Macrhybopsis","Speckled Chub"
"validation","UPR","UMR",2016,5,150,24.4,425,0,1.61769,0.00985,0.00609,0.67278,1.08835,0.05113,0.04698,"1","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPW","UMR",2016,5,150,23.6,426,0,1.4573,0.02174,0.01492,1,1.4573,0.02174,0.01492,"D","D","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","KQA","DSM",2016,6,161,25.1,575,0,4.39157,0.15293,0.03482,0.3536,1.55287,0.21834,0.14061,"1","C","N","N","N","Macrhybopsis","Speckled Chub","Cyprinidae","Macrhybopsis","Speckled Chub"
"validation","MTH","IAR",2016,6,161,23,580,0,1.58832,0.27944,0.17593,0.65158,1.03491,0.09957,0.09621,"1","C","N","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"validation","MTH","SKK",2016,6,161,25.2,619,0,1.80509,0.06308,0.03494,0.70488,1.27237,0.03658,0.02875,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","MTH","SKK",2016,6,161,25.2,619,0,1.35653,0.02535,0.01869,0.81966,1.11189,0.02136,0.01921,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","MTH","SKK",2016,6,161,25.2,619,0,1.88112,0.06628,0.03523,0.62077,1.16775,0.11839,0.10138,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","UPS","UMR",2016,6,161,24.1,477,0,1.06277,0.1324,0.12458,1,1.06277,0.1324,0.12458,"D","D","N","N","N","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"validation","DND","UMR",2016,6,161,24.7,501,0,1.81074,0.01745,0.00964,0.89414,1.61906,0.07433,0.04591,"1","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DNI","UMR",2016,6,161,23.7,448,0,1.69811,0.02191,0.0129,0.72231,1.22657,0.06324,0.05155,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"validation","DND","UMR",2016,6,161,24.7,501,0,1.13758,0.07937,0.06977,1,1.13758,0.07937,0.06977,"D","D","Y","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"validation","DNR","UMR",2016,6,160,24.5,425,0,1.42317,0.21623,0.15193,1,1.42317,0.21623,0.15193,"D","D","Y","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"validation","DNR","UMR",2016,6,160,24.5,425,0,1.72981,0.26524,0.15333,0.79332,1.37229,0.15416,0.11234,"1","C","Y","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"validation","DNS","UMR",2016,6,160,24.8,473,0,1.63749,0.03873,0.02365,0.81708,1.33796,0.10161,0.07594,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
